"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Tropiduridae","Microlophus","N3929",33.467299114,"N3930",21.284034462,1,20,""
"G","Elapidae","Micrurus","N1854",21.1408541200001,"N1859",17.7939942618,1,79,""
"G","Leptotyphlopidae","Mitophis","N3465",27.925294046,"N3466",10.93402246,1,4,""
"G","Viperidae","Mixcoatlus","N2710",16.4827086644,"N2711",9.318131936,1,3,""
"G","Diplodactylidae","Mniarogekko","N9645",15.5179085505,"N9649",14.98316603,1,2,""
"G","Scincidae","Mochlus","N6850",11.70018191666,"N6851",10.062442032,1,13,""
"G","Diplodactylidae","Mokopirirakau","N9615",13.7118038396,"N9616",9.341546874,1,4,""
"G","Amphisbaenidae","Monopeltis","N5842",20.9893229401,"N5843",17.4412694205,1,20,""
"G","Viperidae","Montivipera","N2833",13.4621801097,"N2834",12.25311892,1,8,""
"G","Pythonidae","Morelia","N2933",9.59689509130001,"N2934",9.2280958548,1,4,""
"G","Scincidae","Morethia","N6544",23.74245012966,"N6545",21.2700585274,1,8,""
"G","Hoplocercidae","Morunasaurus","N4042",16.442077093,"N4044",14.4652746885,1,3,""
"G","Colubridae","Mussurana","N919",5.18630297740006,"N924",1.475864343,1,3,""
"G","Leptotyphlopidae","Myriopholis","N3415",57.654819548,"N3416",42.32940948,1,20,""
"G","Homalopsidae","Myron","N2545",12.5088317842,"N2546",4.981248088,1,3,""
"G","Homalopsidae","Myrrophis","N2506",15.514489909,"N2515",6.619195445,1,2,""
"G","Gekkonidae","Nactus","N8780",60.720553784,"N8781",24.592448126,1,12,""
"G","Chamaeleonidae","Nadzikambia","N5237",31.8115475309,"N5238",3.931468987,1,2,""
"G","Elapidae","Naja","N2151",17.7671207740001,"N2152",14.331764885,1,29,""
"G","Cordylidae","Namazonurus","N8019",26.6668695734,"N8021",22.812265271,1,5,""
"G","Leptotyphlopidae","Namibiana","N3435",47.952886698,"N3436",23.950273258,1,5,""
"G","Scincidae","Nannoscincus","N6454",17.017688237,"N6455",14.3026331,1,10,""
