genus,family
Tetracheilostoma,Leptotyphlopidae
Tetradactylus,Gerrhosauridae
Tetralepis,Colubridae
Teuchocercus,Gymnophthalmidae
Thalassophis,Elapidae
Thalesius,Colubridae
Thamnodynastes,Colubridae
Thamnophis,Colubridae
Thamnosophis,Pseudoxyrhophiidae
Thaumatorhynchus,Agamidae
Thecadactylus,Phyllodactylidae
Thelotornis,Colubridae
Thermophis,Colubridae
Thrasops,Colubridae
Tiliqua,Scincidae
Timon,Lacertidae
Tomodon,Colubridae
Toropuku,Diplodactylidae
Toxicocalamus,Elapidae
Toxicodryas,Colubridae
Tracheloptychus,Gerrhosauridae
Trachischium,Colubridae
Trachyboa,Tropidophiidae
Trachylepis,Scincidae
Trapelus,Agamidae
Tretanorhinus,Colubridae
Tretioscincus,Gymnophthalmidae
Tribolonotus,Scincidae
Tricheilostoma,Leptotyphlopidae
Trilepida,Leptotyphlopidae
Trimeresurus,Viperidae
Trimetopon,Colubridae
Trimorphodon,Colubridae
Trioceros,Chamaeleonidae
Trogonophis,Trogonophidae
Tropidechis,Elapidae
Tropidoclonion,Colubridae
Tropidodipsas,Colubridae
Tropidodryas,Colubridae
Tropidolaemus,Viperidae
Tropidonophis,Colubridae
Tropidophis,Tropidophiidae
Tropidophorus,Scincidae
Tropidosaura,Lacertidae
Tropidoscincus,Scincidae
Tropidurus,Tropiduridae
Tropiocolotes,Gekkonidae
Tukutuku,Diplodactylidae
Tumbunascincus,Scincidae
Tupinambis,Teiidae
Tympanocryptis,Agamidae
Typhlacontias,Scincidae
Typhlophis,Anomalepididae
Typhlops,Typhlopidae
Typhlosaurus,Scincidae
Tytthoscincus,Scincidae
Uma,Phrynosomatidae
Underwoodisaurus,Carphodactylidae
Ungaliophis,Boidae
Uracentron,Tropiduridae
Uranoscodon,Tropiduridae
Urocotyledon,Gekkonidae
Uromacer,Colubridae
Uromacerina,Colubridae
Uromastyx,Agamidae
Uropeltis,Uropeltidae
Uroplatus,Gekkonidae
Urosaurus,Phrynosomatidae
Urostrophus,Leiosauridae
Urotheca,Colubridae
Uta,Phrynosomatidae
Uvidicolus,Carphodactylidae
Vanzosaura,Gymnophthalmidae
Varanus,Varanidae
Varzea,Scincidae
Vermicella,Elapidae
Vhembelacerta,Lacertidae
Vietnascincus,Scincidae
Vipera,Viperidae
Virginia,Colubridae
Voeltzkowia,Scincidae
Walterinnesia,Elapidae
Woodworthia,Diplodactylidae
Xantusia,Xantusiidae
Xenagama,Agamidae
Xenelaphis,Colubridae
Xenocalamus,Atractaspididae
Xenochrophis,Colubridae
Xenodermus,Xenodermidae
Xenodon,Colubridae
Xenopeltis,Xenopeltidae
Xenophidion,Xenophidiidae
Xenopholis,Colubridae
Xenosaurus,Xenosauridae
Xenotyphlops,Xenotyphlopidae
Xerotyphlops,Typhlopidae
Xyelodontophis,Colubridae
Xylophis,Pareidae
Zamenis,Colubridae
Zonosaurus,Gerrhosauridae
Zootoca,Lacertidae
Zygaspis,Amphisbaenidae
Chersydrus,Acrochordidae
Acanthosaurus,Agamidae
Aporoscelis,Agamidae
Arpephorus,Agamidae
Barycephalus,Agamidae
Biancia,Agamidae
Calotella,Agamidae
Centrocercus,Agamidae
Centrotrachelus,Agamidae
Charasia,Agamidae
Cristidorsa,Agamidae
Dilophyrus,Agamidae
Diploderma,Agamidae
Diporophora,Agamidae
Diptychodera,Agamidae
Draci,Agamidae
Dracontoidis,Agamidae
Dracunculus,Agamidae
Galeotes,Agamidae
Gindalia,Agamidae
Goniocephalus,Agamidae
Gonyocephalus,Agamidae
Gowidon,Agamidae
Grammathophora,Agamidae
Grammatophora,Agamidae
Histiurus,Agamidae
Hylagama,Agamidae
Istiturus,Agamidae
Istiurus,Agamidae
Lophosalea,Agamidae
Lophosaurus,Agamidae
Lophura,Agamidae
Lophyrus,Agamidae
Macrops,Agamidae
Malayodracon,Agamidae
Mecolepis,Agamidae
Microauris,Agamidae
Monilesaurus,Agamidae
Oreocalotes,Agamidae
Oreodeira,Agamidae
Oriotiaris,Agamidae
Paracalotes,Agamidae
Pelturagonia,Agamidae
Phrynopsis,Agamidae
Redtenbacheria,Agamidae
Sarada,Agamidae
Saura,Agamidae
Tiaris,Agamidae
Tropicagama,Agamidae
Uromastix,Agamidae
Uromastrix,Agamidae
Wittenagama,Agamidae
Alligator,Alligatoridae
Caiman,Alligatoridae
Champsa,Alligatoridae
Jacare,Alligatoridae
Jacaretinga,Alligatoridae
Melanosuchus,Alligatoridae
Paleosuchus,Alligatoridae
Perosuchus,Alligatoridae
Diastemalepis,Alopoglossidae
Gonioptychus,Alopoglossidae
Lepidosoma,Alopoglossidae
Amphisaena,Amphisbaenidae
Amphisbaenula,Amphisbaenidae
Anops,Amphisbaenidae
Aporarchus,Amphisbaenidae
Aulura,Amphisbaenidae
Bronia,Amphisbaenidae
Cephalopeltis,Amphisbaenidae
Cercolophia,Amphisbaenidae
Diphalus,Amphisbaenidae
Lepidostenon,Amphisbaenidae
Lepidosternon,Amphisbaenidae
Lepidosternum,Amphisbaenidae
Leposternon,Amphisbaenidae
Ophioproctes,Amphisbaenidae
Phractogonus,Amphisbaenidae
Placogaster,Amphisbaenidae
Shrevea,Amphisbaenidae
Tomuropeltis,Amphisbaenidae
Auriculabronia,Anguidae
Barissia,Anguidae
Hyalosaurus,Anguidae
Ophiseps,Anguidae
Otophis,Anguidae
Pterogasterus,Anguidae
Sheltopusik,Anguidae
Tropidolepis,Anguidae
Cephalolepis,Anomalepididae
Anomalochilus,Anomochilidae
Brachycranion,Atractaspididae
Calamelaps,Atractaspididae
Cynodontophis,Atractaspididae
Elapocalamus,Atractaspididae
Elapops,Atractaspididae
Elaposchema,Atractaspididae
Eucritus,Atractaspididae
Melanelaps,Atractaspididae
Melanocalamus,Atractaspididae
Michaela,Atractaspididae
Michellia,Atractaspididae
Microsoma,Atractaspididae
Miodon,Atractaspididae
Pariaspis,Atractaspididae
Parkerophis,Atractaspididae
Rhinocalamus,Atractaspididae
Uriechis,Atractaspididae
Urobelus,Atractaspididae
Euchirotes,Bipedidae
Hemichirotes,Bipedidae
Boella,Boidae
Channa,Boidae
Chrysenis,Boidae
Constrictor,Boidae
Cusoria,Boidae
Enygrus,Boidae
Epicarsius,Boidae
Erebophis,Boidae
Eryse,Boidae
Euncetes,Boidae
Gongylophis,Boidae
Homalochilus,Boidae
Pelophilus,Boidae
Peropodum,Boidae
Piesigaster,Boidae
Rhoptrura,Boidae
Wenona,Boidae
Xenoboa,Boidae
Xiphosoma,Boidae
Carettochelys,Carettochelyidae
Phyll,Carphodactylidae
Camaeleon,Chamaeleonidae
Cameleo,Chamaeleonidae
Cameleonis,Chamaeleonidae
Chaemelio,Chamaeleonidae
Chamaeleon,Chamaeleonidae
Chameleo,Chamaeleonidae
Diceros,Chamaeleonidae
Dicranosaura,Chamaeleonidae
Ensirostris,Chamaeleonidae
Leandria,Chamaeleonidae
Lophosaura,Chamaeleonidae
Microsaura,Chamaeleonidae
Rhampholeo,Chamaeleonidae
Acanthochelys,Chelidae
Batrachemys,Chelidae
Chelodina,Chelidae
Chelus,Chelidae
Chelymys,Chelidae
Elseya,Chelidae
Elusor,Chelidae
Emydura,Chelidae
Euchelymys,Chelidae
Hydraspis,Chelidae
Hydromedusa,Chelidae
Macrochelodina,Chelidae
Mesoclemmys,Chelidae
Myuchelys,Chelidae
Phrynops,Chelidae
Platemys,Chelidae
Pseudemydura,Chelidae
Rheodytes,Chelidae
Rhinemys,Chelidae
Spatulemys,Chelidae
Tropicochelymys,Chelidae
Wollumbinia,Chelidae
Caouana,Cheloniidae
Caretta,Cheloniidae
Cephalochelys,Cheloniidae
Chelonia,Cheloniidae
Eretmochelys,Cheloniidae
Euchelus,Cheloniidae
Lepidochelys,Cheloniidae
Mydas,Cheloniidae
Natator,Cheloniidae
Onychochelys,Cheloniidae
Thalassiochelys,Cheloniidae
Thalassochelys,Cheloniidae
Chelonura,Chelydridae
Chelydra,Chelydridae
Devisia,Chelydridae
Emysaurus,Chelydridae
Macrochelys,Chelydridae
Ablabes,Colubridae
Acontiophis,Colubridae
Adelphicus,Colubridae
Adiastema,Colubridae
Aepidea,Colubridae
Agrophis,Colubridae
Ahaetula,Colubridae
Alleidophis,Colubridae
Alopecophis,Colubridae
Amblycephalus,Colubridae
Amblymetopon,Colubridae
Anodon,Colubridae
Anoplodipsas,Colubridae
Anoplophallus,Colubridae
Antillophis,Colubridae
Aporophis,Colubridae
Aproaspidops,Colubridae
Aproterodon,Colubridae
Arcanumophis,Colubridae
Atomarchus,Colubridae
Atractopsis,Colubridae
Baliodryas,Colubridae
Barbourina,Colubridae
Bascanion,Colubridae
Bascanium,Colubridae
Bergenia,Colubridae
Brachyruton,Colubridae
Bucephalus,Colubridae
Calamodon,Colubridae
Callirhinus,Colubridae
Callopeltis,Colubridae
Callopistria,Colubridae
Calopisma,Colubridae
Camphibolurus,Colubridae
Cantonophis,Colubridae
Catostoma,Colubridae
Celuta,Colubridae
Cenaspis,Colubridae
Cerates,Colubridae
Cercaspis,Colubridae
Chamaetortus,Colubridae
Changulia,Colubridae
Charlespiersonserpens,Colubridae
Cheilorhina,Colubridae
Chilopoma,Colubridae
Chlorophis,Colubridae
Chlorosoma,Colubridae
Churchillia,Colubridae
Cloelia,Colubridae
Clorophis,Colubridae
Cochliophagus,Colubridae
Colobognathus,Colubridae
Colophrys,Colubridae
Colorhogia,Colubridae
Comastes,Colubridae
Compsosoma,Colubridae
Coryphodon,Colubridae
Couleuvre,Colubridae
Crypsidomus,Colubridae
Cryptodacus,Colubridae
Cynophis,Colubridae
Darlingtonia,Colubridae
Dendrophidium,Colubridae
Dendrophis,Colubridae
Dinodon,Colubridae
Dipeltophis,Colubridae
Diplotropis,Colubridae
Dipsadoides,Colubridae
Dipsadomorphus,Colubridae
Dipsadomorus,Colubridae
Dipsadophidium,Colubridae
Dipsodomorphus,Colubridae
Dipsodomorus,Colubridae
Dipsus,Colubridae
Dirosema,Colubridae
Dirrhox,Colubridae
Disas,Colubridae
Drepanodon,Colubridae
Dromicus,Colubridae
Dryadophis,Colubridae
Dryinus,Colubridae
Dryiophis,Colubridae
Dryophis,Colubridae
Dryophylax,Colubridae
Elaphis,Colubridae
Elapochrus,Colubridae
Elapodis,Colubridae
Elapoides,Colubridae
Elapomojus,Colubridae
Eminophis,Colubridae
Enicognathus,Colubridae
Eremiophis,Colubridae
Eridiphas,Colubridae
Etairejus,Colubridae
Eteirodipsas,Colubridae
Eudryas,Colubridae
Eumesodon,Colubridae
Europhrys,Colubridae
Eurypholis,Colubridae
Eutaenia,Colubridae
Eutainia,Colubridae
Falconeria,Colubridae
Fleischmannia,Colubridae
Fowlea,Colubridae
Galedon,Colubridae
Gastropyxis,Colubridae
Geophidium,Colubridae
Geoptyas,Colubridae
Gerrhosteus,Colubridae
Glaphyrophis,Colubridae
Haemorrhois,Colubridae
Haldea,Colubridae
Haplocercus,Colubridae
Haplonodon,Colubridae
Helicopsoides,Colubridae
Hemigenius,Colubridae
Henicognathus,Colubridae
Herbertophis,Colubridae
Herpetaethiops,Colubridae
Heterorhachis,Colubridae
Himantodes,Colubridae
Holarchus,Colubridae
Homalocranion,Colubridae
Homalocranium,Colubridae
Homolopsis,Colubridae
Hurria,Colubridae
Idiopholis,Colubridae
Incaspis,Colubridae
Isanophis,Colubridae
Isoscelis,Colubridae
Katophis,Colubridae
Keiometopon,Colubridae
Lamprosoma,Colubridae
Leimadophis,Colubridae
Lepidocephalus,Colubridae
Lepidognathus,Colubridae
Leptocalamus,Colubridae
Leptodira,Colubridae
Leptognathus,Colubridae
Leptophidium,Colubridae
Liodytes,Colubridae
Lioninia,Colubridae
Liophis,Colubridae
Liparophis,Colubridae
Lycognathus,Colubridae
Lystrophis,Colubridae
Macrophis,Colubridae
Macropophis,Colubridae
Maculophis,Colubridae
Masticophis,Colubridae
Megalops,Colubridae
Mesopeltis,Colubridae
Mesotes,Colubridae
Microdromus,Colubridae
Microphis,Colubridae
Microps,Colubridae
Migiurtinophis,Colubridae
Mimometopon,Colubridae
Mizodon,Colubridae
Mopanveldophis,Colubridae
Morenoa,Colubridae
Muhtarophis,Colubridae
Natirx,Colubridae
Neopareas,Colubridae
Neusterophis,Colubridae
Nymphodidium,Colubridae
Odontomus,Colubridae
Ogmius,Colubridae
Oligolepis,Colubridae
Olisthenes,Colubridae
Opheomorphus,Colubridae
Ophibolus,Colubridae
Ophis,Colubridae
Ophites,Colubridae
Opisthiodon,Colubridae
Opisthoplus,Colubridae
Oreophis,Colubridae
Oxyrhina,Colubridae
Oxyrrhopus,Colubridae
Padangia,Colubridae
Palusophis,Colubridae
Pappophis,Colubridae
Paraphrynonax,Colubridae
Paraptychophis,Colubridae
Paratychophis,Colubridae
Paroxyrhopus,Colubridae
Pelias,Colubridae
Pelophis,Colubridae
Periops,Colubridae
Persiophis,Colubridae
Petalognathus,Colubridae
Phimothyra,Colubridae
Phrydops,Colubridae
Phrynonax,Colubridae
Phyllophis,Colubridae
Phyllosira,Colubridae
Pityophis,Colubridae
Plagiodon,Colubridae
Platyinion,Colubridae
Pleiocercus,Colubridae
Pogonaspis,Colubridae
Proahaetulla,Colubridae
Proboscidophis,Colubridae
Procinura,Colubridae
Procteria,Colubridae
Proterodon,Colubridae
Prymnomiodon,Colubridae
Pseudagkistrodon,Colubridae
Pseudoclelia,Colubridae
Pseudocyclophis,Colubridae
Pseudopareas,Colubridae
Pseudorhabdium,Colubridae
Pseudotarbophis,Colubridae
Pseudouromacer,Colubridae
Rabdosoma,Colubridae
Rachiodon,Colubridae
Rhabdosoma,Colubridae
Rhadinophis,Colubridae
Rhegnops,Colubridae
Rhinaspis,Colubridae
Rhinobothrium,Colubridae
Rhinodryas,Colubridae
Rhinosimus,Colubridae
Rhinostoma,Colubridae
Rhynchonyx,Colubridae
Rhynchophis,Colubridae
Schmidtophis,Colubridae
Scoliophis,Colubridae
Scotophis,Colubridae
Scytale,Colubridae
Simotes,Colubridae
Smithophis,Colubridae
Spaniopholis,Colubridae
Sphecodes,Colubridae
Sphenocalamus,Colubridae
Stenorhabdium,Colubridae
Stenorhina,Colubridae
Stilosoma,Colubridae
Streptophorus,Colubridae
Styporhynchus,Colubridae
Styporhyncus,Colubridae
Sympeltophis,Colubridae
Synchalinus,Colubridae
Tachynectes,Colubridae
Tachyplotus,Colubridae
Taeniophis,Colubridae
Tapinophis,Colubridae
Tarbophis,Colubridae
Teleolepis,Colubridae
Toluca,Colubridae
Tragophis,Colubridae
Tragops,Colubridae
Trasops,Colubridae
Triaeniopholis,Colubridae
Triglyphodon,Colubridae
Trigonocephalus,Colubridae
Trigonophis,Colubridae
Trimerodytes,Colubridae
Trirhinopholis,Colubridae
Tropidoclonium,Colubridae
Tropidonotus,Colubridae
Tropidophidion,Colubridae
Typhlocalamus,Colubridae
Typhlogeophis,Colubridae
Tyria,Colubridae
Tytleria,Colubridae
Ulupe,Colubridae
Umbrivaga,Colubridae
Wallaceophis,Colubridae
Xenoxybelis,Colubridae
Xenurophis,Colubridae
Zacholus,Colubridae
Zamenophis,Colubridae
Zamensis,Colubridae
Zaocys,Colubridae
Calyptoprymnus,Cordylidae
Cricochalcis,Cordylidae
Mancus,Cordylidae
Zonurus,Cordylidae
Chamaeleopsis,Corytophanidae
Cristasaurus,Corytophanidae
Dactylocalotes,Corytophanidae
Ophryessa,Corytophanidae
Ptenosaura,Corytophanidae
Crocodylus,Crocodylidae
Halcrosia,Crocodylidae
Mecistops,Crocodylidae
Oopholis,Crocodylidae
Osteolaemus,Crocodylidae
Tomistoma,Crocodylidae
Cyclochorus,Cyclocoridae
Levitonius,Cyclocoridae
Sténognathe,Cyclocoridae
Stenognathus,Cyclocoridae
Ameiua,Dactyloidae
Anlis,Dactyloidae
Anolius,Dactyloidae
Audantia,Dactyloidae
Chamaeleolis,Dactyloidae
Chamaelinorops,Dactyloidae
Ctenocercus,Dactyloidae
Dactyloa,Dactyloidae
Deiroptyx,Dactyloidae
Diaphoranolis,Dactyloidae
Dracontura,Dactyloidae
Draconura,Dactyloidae
Eupristis,Dactyloidae
Norops,Dactyloidae
Phenacosaurus,Dactyloidae
Placopsis,Dactyloidae
Pseudochamaeleon,Dactyloidae
Rhinosaurus,Dactyloidae
Scytomycterus,Dactyloidae
Xiphocercus,Dactyloidae
Xiphosurus,Dactyloidae
Dermatemys,Dermatemydidae
Limnochelone,Dermatemydidae
Dermatochelys,Dermochelyidae
Dermochelis,Dermochelyidae
Dermochelys,Dermochelyidae
Sphargis,Dermochelyidae
Rhinophidion,Dibamidae
Thyphloscincus,Dibamidae
Typhlina,Dibamidae
Typhloscincus,Dibamidae
Ceramodactylus,Diplodactylidae
Ceratolophus,Diplodactylidae
Chameleonurus,Diplodactylidae
Eremiastrophurus,Diplodactylidae
Eurydactylus,Diplodactylidae
Heteropholis,Diplodactylidae
Oedurella,Diplodactylidae
Platydactylus,Diplodactylidae
Stenodactylopsis,Diplodactylidae
Embryopus,Diploglossidae
Euprepis,Diploglossidae
Macrogongylus,Diploglossidae
Microlepis,Diploglossidae
Panolopus,Diploglossidae
Sauresia,Diploglossidae
Siderolamprus,Diploglossidae
Wetmorena,Diploglossidae
Acalyptophis,Elapidae
Acalyptus,Elapidae
Alecto,Elapidae
Antaioserpens,Elapidae
Apisthocalamus,Elapidae
Apistocalamus,Elapidae
Aspis,Elapidae
Aturia,Elapidae
Boulengerina,Elapidae
Brachyaspis,Elapidae
Brachysoma,Elapidae
Callophis,Elapidae
Cannia,Elapidae
Chitulia,Elapidae
Dendraphis,Elapidae
Dendraspis,Elapidae
Diemansia,Elapidae
Diemenia,Elapidae
Dinophis,Elapidae
Diseira,Elapidae
Disteira,Elapidae
Distira,Elapidae
Doliophis,Elapidae
Drepanodontis,Elapidae
Elapechis,Elapidae
Elapocephalus,Elapidae
Elaps,Elapidae
Enhydrina,Elapidae
Glyphodon,Elapidae
Hamadryas,Elapidae
Hornea,Elapidae
Hydophis,Elapidae
Hypotropis,Elapidae
Kerilia,Elapidae
Labionaris,Elapidae
Lapemis,Elapidae
Leioselasma,Elapidae
Leptomicrurus,Elapidae
Limnonaja,Elapidae
Mainophis,Elapidae
Maticora,Elapidae
Melwardia,Elapidae
Naia,Elapidae
Neelaps,Elapidae
Oceanius,Elapidae
Ophryas,Elapidae
Pailsus,Elapidae
Panacedechis,Elapidae
Paranaja,Elapidae
Pelagophis,Elapidae
Pelamis,Elapidae
Platurus,Elapidae
Polyodontes,Elapidae
Pseudapistocalamus,Elapidae
Pseudelaps,Elapidae
Pseudodisteira,Elapidae
Pseudoelaps,Elapidae
Pseudonaia,Elapidae
Rhinelaps,Elapidae
Rhynchelaps,Elapidae
Rhynchoelaps,Elapidae
Smithsohydrophis,Elapidae
Stephanohydra,Elapidae
Tomogaster,Elapidae
Tomyris,Elapidae
Ultrocalamus,Elapidae
Unechis,Elapidae
Vanapina,Elapidae
Vipere,Elapidae
Actinemys,Emydidae
Chrysemys,Emydidae
Cistuda,Emydidae
Clemmys,Emydidae
Deirochelys,Emydidae
Emys,Emydidae
Geoclemmys,Emydidae
Glyptemys,Emydidae
Graptemys,Emydidae
Hydrochelys,Emydidae
Malaclemmys,Emydidae
Malaclemys,Emydidae
Malacoclemmys,Emydidae
Pseudemys,Emydidae
Ptychemys,Emydidae
Terrapene,Emydidae
Trachemys,Emydidae
Anarbylus,Eublepharidae
Crocodilus,Gavialidae
Gavialis,Gavialidae
Ancylodactylus,Gekkonidae
Ascalabotes,Gekkonidae
Boltalia,Gekkonidae
Bunocnemis,Gekkonidae
Calodactylus,Gekkonidae
Carinatogecko,Gekkonidae
Chiroperus,Gekkonidae
Dactychylikion,Gekkonidae
Dactyloperus,Gekkonidae
Doryura,Gekkonidae
Dravidogecko,Gekkonidae
Emydactylus,Gekkonidae
Garzoniella,Gekkonidae
Gecko,Gekkonidae
Geckoella,Gekkonidae
Gecus,Gekkonidae
Geko,Gekkonidae
Goniodactylus,Gekkonidae
Gonydactylus,Gekkonidae
Hemi-Dactylus,Gekkonidae
Heteronota,Gekkonidae
Homodactylus,Gekkonidae
Hoplopodion,Gekkonidae
Kaokogecko,Gekkonidae
Lakigecko,Gekkonidae
Leiurus,Gekkonidae
Lyperosaurus,Gekkonidae
Microscalabotes,Gekkonidae
Millotisaurus,Gekkonidae
Mimetozoon,Gekkonidae
Nubilia,Gekkonidae
Nycteridium,Gekkonidae
Palmatogecko,Gekkonidae
Parsigecko,Gekkonidae
Pentadactylus,Gekkonidae
Peripia,Gekkonidae
Peropus,Gekkonidae
Phelsumia,Gekkonidae
Phyria,Gekkonidae
Platypholis,Gekkonidae
Pteropleura,Gekkonidae
Puellula,Gekkonidae
Rhacoessa,Gekkonidae
Rhinogekko,Gekkonidae
Scalabotes,Gekkonidae
Spathodactylus,Gekkonidae
Stellio,Gekkonidae
Syndactylosaura,Gekkonidae
Teratolepis,Gekkonidae
Tolarenta,Gekkonidae
Trachydactylus,Gekkonidae
Trigonodactylus,Gekkonidae
Uroplates,Gekkonidae
Vanzoia,Gekkonidae
Velernesia,Gekkonidae
Adelochelys,Geoemydidae
Annamemys,Geoemydidae
Batagur,Geoemydidae
Bellia,Geoemydidae
Brookeia,Geoemydidae
Callagur,Geoemydidae
Callopsis,Geoemydidae
Chaibassia,Geoemydidae
Chelops,Geoemydidae
Chelopus,Geoemydidae
Chinemys,Geoemydidae
Cistoclemmys,Geoemydidae
Cistudo,Geoemydidae
Cuora,Geoemydidae
Cyclemys,Geoemydidae
Damonia,Geoemydidae
Geoclemys,Geoemydidae
Geoemyda,Geoemydidae
Hardella,Geoemydidae
Heosemys,Geoemydidae
Kachuga,Geoemydidae
Leucocephalon,Geoemydidae
Liemys,Geoemydidae
Malayemys,Geoemydidae
Mauremys,Geoemydidae
Melanochelys,Geoemydidae
Morenia,Geoemydidae
Nicoria,Geoemydidae
Notochelys,Geoemydidae
Ocadia,Geoemydidae
Orlitia,Geoemydidae
Pangshura,Geoemydidae
Pyxidea,Geoemydidae
Rhinoclemmys,Geoemydidae
Rhinoclemys,Geoemydidae
Sacalia,Geoemydidae
Siebenrockiella,Geoemydidae
Sternothaerus,Geoemydidae
Tetraonyx,Geoemydidae
Tetronyx,Geoemydidae
Vijayachelys,Geoemydidae
Cicigna,Gerrhosauridae
Paratetradactylus,Gerrhosauridae
Pleurostrichus,Gerrhosauridae
Pleurotuchus,Gerrhosauridae
Saurophis,Gerrhosauridae
Andinosaura,Gymnophthalmidae
Apatelus,Gymnophthalmidae
Argalia,Gymnophthalmidae
Arthroseps,Gymnophthalmidae
Blepharictisis,Gymnophthalmidae
Brachypus,Gymnophthalmidae
Calliscincopus,Gymnophthalmidae
Centrosaura,Gymnophthalmidae
Cercosuarus,Gymnophthalmidae
Chalcidolepis,Gymnophthalmidae
Colobus,Gymnophthalmidae
Dendrosauridion,Gymnophthalmidae
Elaphrosaura,Gymnophthalmidae
Emminia,Gymnophthalmidae
Emphrassotis,Gymnophthalmidae
Epaphelus,Gymnophthalmidae
Euspondilus,Gymnophthalmidae
Gelanesaurus,Gymnophthalmidae
Herpetochalcis,Gymnophthalmidae
Heteroclonium,Gymnophthalmidae
Heterodonium,Gymnophthalmidae
Hylosaurus,Gymnophthalmidae
Kataphraktosaurus,Gymnophthalmidae
Loxopholis,Gymnophthalmidae
Magdalenasaura,Gymnophthalmidae
Mionyx,Gymnophthalmidae
Ophiognomon,Gymnophthalmidae
Opipeuter,Gymnophthalmidae
Oreosaurus,Gymnophthalmidae
Perodactylus,Gymnophthalmidae
Prionodactylus,Gymnophthalmidae
Propus,Gymnophthalmidae
Psilops,Gymnophthalmidae
Rheosaurus,Gymnophthalmidae
Rondonops,Gymnophthalmidae
Scolecosaurus,Gymnophthalmidae
Selvasaura,Gymnophthalmidae
Wilsonosaura,Gymnophthalmidae
Yanomamia,Gymnophthalmidae
Trachyderma,Helodermatidae
Atractocephalus,Homalopsidae
Eurostus,Homalopsidae
Feranioides,Homalopsidae
Hemiodontus,Homalopsidae
Hipistes,Homalopsidae
Hydrodipsas,Homalopsidae
Hydrus,Homalopsidae
Hypsirhina,Homalopsidae
Myanophis,Homalopsidae
Neospades,Homalopsidae
Oxyorrhos,Homalopsidae
Pythonopsis,Homalopsidae
Enyalus,Hoplocercidae
Pachycercus,Hoplocercidae
Aloponotus,Iguanidae
Cachryx,Iguanidae
Chloroscartes,Iguanidae
Ctenosaurus,Iguanidae
Euphryne,Iguanidae
Aromochelys,Kinosternidae
Cinosternon,Kinosternidae
Cinosternum,Kinosternidae
Claudius,Kinosternidae
Goniochelys,Kinosternidae
Kinosternon,Kinosternidae
Kinosternum,Kinosternidae
Monoclida,Kinosternidae
Ozotheca,Kinosternidae
Platythyra,Kinosternidae
Staurotypus,Kinosternidae
Sternotherus,Kinosternidae
Swanka,Kinosternidae
Algira,Lacertidae
Algiroides,Lacertidae
Algyra,Lacertidae
Amystes,Lacertidae
Apeltonotus,Lacertidae
Basutosaura,Lacertidae
Bedriagaia,Lacertidae
Cabrita,Lacertidae
Cabritropsis,Lacertidae
Calosaura,Lacertidae
Gymnops,Lacertidae
Lacertus,Lacertidae
Notopholis,Lacertidae
Ophiops,Lacertidae
Pachyrhynchus,Lacertidae
Pantodactylus,Lacertidae
Platyplacopus,Lacertidae
Podarces,Lacertidae
Pseudophiops,Lacertidae
Scapteira,Lacertidae
Scaptira,Lacertidae
Tachydromus,Lacertidae
Tachysaurus,Lacertidae
Troidosaurus,Lacertidae
Zerzoumia,Lacertidae
Ablabophis,Lamprophiidae
Alopecion,Lamprophiidae
Boodon,Lamprophiidae
Cryptolycus,Lamprophiidae
Glypholycus,Lamprophiidae
Gonionotus,Lamprophiidae
Gracililima,Lamprophiidae
Heterolepis,Lamprophiidae
Holuropholis,Lamprophiidae
Limaformosa,Lamprophiidae
Lycophidium,Lamprophiidae
Lydodon,Lamprophiidae
Mehelya,Lamprophiidae
Nerophidion,Lamprophiidae
Oophilositum,Lamprophiidae
Pachyophis,Lamprophiidae
Simocephalus,Lamprophiidae
Hispaniolus,Leiocephalidae
Holotropis,Leiocephalidae
Liocephalus,Leiocephalidae
Pristinotus,Leiocephalidae
Aporopristis,Leiosauridae
Aptycholaemus,Leiosauridae
Cupriguanus,Leiosauridae
Garbesaura,Leiosauridae
Liosaurus,Leiosauridae
Catadon,Leptotyphlopidae
Catodon,Leptotyphlopidae
Glauconia,Leptotyphlopidae
Habrophallos,Leptotyphlopidae
Leptotypheops,Leptotyphlopidae
Plauconia,Leptotyphlopidae
Rhinoguinea,Leptotyphlopidae
Stenostoma,Leptotyphlopidae
Centrura,Liolaemidae
Chrysosaurus,Liolaemidae
Ctenoblepharis,Liolaemidae
Eulaemus,Liolaemidae
Helocephalus,Liolaemidae
Leiodera,Liolaemidae
Ortholaemus,Liolaemidae
Pelusaurus,Liolaemidae
Phrynosaura,Liolaemidae
Proctotrète,Liolaemidae
Proctotretus,Liolaemidae
Saccodeira,Liolaemidae
Troidurus,Liolaemidae
Vilcunia,Liolaemidae
Plastoseryx,Loxocemidae
Hoplurus,Opluridae
Tropidogaster,Opluridae
Eberhardtia,Pareidae
Internatus,Pareidae
Pares,Pareidae
Platypteryx,Pareidae
Pelomedusa,Pelomedusidae
Pelusios,Pelomedusidae
Pentonix,Pelomedusidae
Pentonyx,Pelomedusidae
Anota,Phrynosomatidae
Doliosaurus,Phrynosomatidae
Homalosaurus,Phrynosomatidae
Homolosaurus,Phrynosomatidae
Lopherpes,Phrynosomatidae
Lysoptychus,Phrynosomatidae
Phrjtiosoma,Phrynosomatidae
Phymatolepis,Phrynosomatidae
Sator,Phrynosomatidae
Tapaya,Phrynosomatidae
Bogertia,Phyllodactylidae
Cubinia,Phyllodactylidae
